order_item_id,order_id,product_id,quantity,unit_price
2173,721,7,2,392.6
2174,721,88,2,777.55
2175,721,48,2,886.62
2176,721,56,4,76.91
2177,722,95,1,1065.27
2178,722,67,3,555.08
2179,722,77,4,110.23
2180,723,14,3,955.7
2181,724,23,2,1193.2
2182,724,26,4,1461.16
2183,724,23,1,1193.2
2184,725,85,1,1224.78
2185,725,24,3,1458.23
2186,725,5,3,719.57
2187,725,90,1,550.88
2188,726,70,4,864.43
2189,727,20,2,277.83
2190,727,59,2,445.2
2191,727,12,4,293.4
2192,727,82,1,1021.18
2193,727,3,1,529.32
2194,728,21,1,949.61
2195,728,38,3,90.95
2196,729,66,1,57.77
2197,729,98,4,149.52
2198,729,68,3,1056.52
2199,730,21,1,949.61
2200,731,45,3,1376.17
2201,731,50,1,743.32
2202,732,85,1,1224.78
2203,732,14,1,955.7
2204,733,45,4,1376.17
2205,734,22,1,373.88
2206,734,97,3,960.5
2207,734,80,4,886.4
2208,734,12,4,293.4
2209,735,28,2,48.98
2210,735,9,1,16.58
2211,735,8,4,1075.83
2212,735,65,3,192.03
2213,735,2,2,262.26
2214,736,98,2,149.52
2215,736,55,2,230.04
2216,736,16,1,875.71
2217,736,3,4,529.32
2218,736,91,3,379.54
2219,737,3,2,529.32
2220,737,24,1,1458.23
2221,737,5,3,719.57
2222,737,83,4,496.83
2223,737,82,2,1021.18
2224,738,90,2,550.88
2225,738,6,3,109.59
2226,738,95,4,1065.27
2227,738,49,2,1232.22
2228,738,1,2,822.54
2229,739,19,3,1185.56
2230,739,19,3,1185.56
2231,739,1,2,822.54
2232,739,1,2,822.54
2233,739,94,2,663.29
2234,740,6,3,109.59
2235,740,27,1,915.9
2236,741,77,2,110.23
2237,741,41,1,513.61
2238,741,93,3,987.33
2239,741,96,1,314.66
2240,742,39,3,365.89
2241,742,89,2,594.16
2242,742,18,2,1086.85
2243,743,67,2,555.08
2244,743,34,4,792.08
2245,744,51,3,433.53
2246,744,81,1,1235.61
2247,744,93,4,987.33
2248,744,90,1,550.88
2249,744,17,4,818.73
2250,745,48,4,886.62
2251,745,12,1,293.4
2252,745,67,1,555.08
2253,746,71,3,858.21
2254,746,35,2,1298.53
2255,746,8,4,1075.83
2256,746,88,2,777.55
2257,746,23,3,1193.2
2258,747,70,4,864.43
2259,747,67,1,555.08
2260,747,86,2,1381.52
2261,747,69,1,1286.9
2262,748,86,3,1381.52
2263,748,42,3,147.54
2264,748,75,4,882.53
2265,748,88,2,777.55
2266,749,17,3,818.73
2267,750,65,3,192.03
2268,750,82,1,1021.18
2269,751,63,1,424.48
2270,751,10,4,687.59
2271,752,57,3,1421.61
2272,753,44,3,539.43
2273,753,24,4,1458.23
2274,753,54,2,1449.81
2275,753,3,4,529.32
2276,753,53,1,771.22
2277,754,92,4,411.13
2278,754,7,3,392.6
2279,754,76,3,1420.86
2280,754,53,2,771.22
2281,755,18,3,1086.85
2282,755,53,2,771.22
2283,755,6,2,109.59
2284,756,78,3,209.31
2285,756,47,1,1314.07
2286,756,23,4,1193.2
2287,756,59,4,445.2
2288,757,90,1,550.88
2289,757,36,3,713.4
2290,757,57,3,1421.61
2291,757,4,3,1334.63
2292,758,92,1,411.13
2293,759,42,2,147.54
2294,759,14,4,955.7
2295,759,59,1,445.2
2296,759,19,4,1185.56
2297,760,22,4,373.88
2298,761,53,2,771.22
2299,761,68,3,1056.52
2300,761,31,3,1462.02
2301,761,24,3,1458.23
2302,761,57,3,1421.61
2303,762,10,2,687.59
2304,762,33,2,1381.39
2305,763,40,2,583.25
2306,763,75,1,882.53
2307,763,45,4,1376.17
2308,763,12,2,293.4
2309,763,71,3,858.21
2310,764,100,4,1177.69
2311,765,11,4,523.95
2312,765,40,2,583.25
2313,766,84,4,1171.33
2314,767,64,1,201.36
2315,767,97,2,960.5
2316,768,24,3,1458.23
2317,769,53,3,771.22
2318,769,31,1,1462.02
2319,769,66,1,57.77
2320,770,76,1,1420.86
2321,770,58,1,926.96
2322,771,23,1,1193.2
2323,771,80,4,886.4
2324,772,1,3,822.54
2325,772,14,2,955.7
2326,772,5,2,719.57
2327,773,41,1,513.61
2328,773,58,2,926.96
2329,773,31,2,1462.02
2330,773,78,1,209.31
2331,774,32,2,271.93
2332,774,17,1,818.73
2333,774,70,2,864.43
2334,774,88,3,777.55
2335,774,99,3,1478.11
2336,775,27,2,915.9
2337,776,41,4,513.61
2338,776,35,2,1298.53
2339,776,67,4,555.08
2340,776,60,1,122.87
2341,776,95,1,1065.27
2342,777,81,2,1235.61
2343,777,64,1,201.36
2344,778,68,3,1056.52
2345,778,62,2,885.44
2346,778,57,2,1421.61
2347,778,10,4,687.59
2348,778,49,3,1232.22
2349,779,13,3,858.62
2350,779,83,1,496.83
2351,779,2,4,262.26
2352,779,64,4,201.36
2353,780,28,3,48.98
2354,780,37,3,802.02
2355,781,34,4,792.08
2356,781,33,2,1381.39
2357,781,66,3,57.77
2358,782,26,2,1461.16
2359,782,26,1,1461.16
2360,782,33,1,1381.39
2361,783,34,3,792.08
2362,784,41,4,513.61
2363,784,57,4,1421.61
2364,784,87,4,1336.78
2365,784,54,1,1449.81
2366,785,10,4,687.59
2367,785,66,1,57.77
2368,786,22,3,373.88
2369,786,95,4,1065.27
2370,786,50,1,743.32
2371,786,47,3,1314.07
2372,786,6,3,109.59
2373,787,83,3,496.83
2374,787,85,3,1224.78
2375,787,24,1,1458.23
2376,788,75,1,882.53
2377,788,12,2,293.4
2378,789,7,4,392.6
2379,789,5,1,719.57
2380,789,62,2,885.44
2381,789,42,3,147.54
2382,790,6,2,109.59
2383,790,53,2,771.22
2384,791,38,4,90.95
2385,791,92,1,411.13
2386,791,14,3,955.7
2387,791,23,1,1193.2
2388,792,41,4,513.61
2389,792,48,3,886.62
2390,792,45,1,1376.17
2391,792,31,3,1462.02
2392,792,19,2,1185.56
2393,793,84,3,1171.33
2394,793,98,4,149.52
2395,793,100,2,1177.69
2396,793,7,1,392.6
2397,793,56,1,76.91
2398,794,24,4,1458.23
2399,794,56,1,76.91
2400,794,96,4,314.66
2401,794,58,3,926.96
2402,795,60,2,122.87
2403,795,17,1,818.73
2404,795,22,4,373.88
2405,795,13,3,858.62
2406,796,43,1,1120.02
2407,796,4,4,1334.63
2408,796,54,1,1449.81
2409,797,88,4,777.55
2410,797,35,1,1298.53
2411,797,81,2,1235.61
2412,798,49,2,1232.22
2413,799,65,3,192.03
2414,799,12,2,293.4
2415,799,39,2,365.89
2416,800,86,3,1381.52
2417,801,97,2,960.5
2418,801,83,2,496.83
2419,801,96,1,314.66
2420,801,59,2,445.2
2421,802,24,4,1458.23
2422,802,15,3,220.24
2423,802,45,2,1376.17
2424,802,34,1,792.08
2425,802,97,3,960.5
2426,803,55,1,230.04
2427,803,10,1,687.59
2428,804,7,1,392.6
2429,804,9,1,16.58
2430,804,2,1,262.26
2431,804,75,2,882.53
2432,804,9,3,16.58
2433,805,14,3,955.7
2434,805,89,4,594.16
2435,806,48,4,886.62
2436,806,35,2,1298.53
2437,806,81,4,1235.61
2438,806,66,1,57.77
2439,807,49,1,1232.22
2440,807,8,1,1075.83
2441,807,91,2,379.54
2442,808,23,2,1193.2
2443,808,83,4,496.83
2444,808,71,1,858.21
2445,809,62,2,885.44
2446,810,6,4,109.59
2447,811,20,4,277.83
2448,811,88,3,777.55
2449,812,100,4,1177.69
2450,812,72,3,876.35
2451,812,13,1,858.62
2452,812,65,4,192.03
2453,813,91,1,379.54
2454,814,56,3,76.91
2455,815,84,2,1171.33
2456,816,90,3,550.88
2457,816,100,1,1177.69
2458,816,50,2,743.32
2459,816,4,1,1334.63
2460,817,37,4,802.02
2461,817,15,2,220.24
2462,817,44,3,539.43
2463,817,24,2,1458.23
2464,817,41,3,513.61
2465,818,50,1,743.32
2466,819,94,1,663.29
2467,820,16,4,875.71
2468,820,12,4,293.4
2469,820,17,4,818.73
2470,821,9,4,16.58
2471,822,39,1,365.89
2472,822,36,3,713.4
2473,822,54,4,1449.81
2474,822,69,4,1286.9
2475,823,28,3,48.98
2476,823,12,1,293.4
2477,823,21,4,949.61
2478,823,92,1,411.13
2479,823,17,1,818.73
2480,824,76,4,1420.86
2481,824,94,2,663.29
2482,825,60,1,122.87
2483,825,63,4,424.48
2484,825,50,3,743.32
2485,826,5,4,719.57
2486,826,43,3,1120.02
2487,826,82,1,1021.18
2488,827,95,2,1065.27
2489,828,82,3,1021.18
2490,828,62,3,885.44
2491,828,33,1,1381.39
2492,829,83,3,496.83
2493,829,100,1,1177.69
2494,829,26,3,1461.16
2495,830,44,1,539.43
2496,830,78,1,209.31
2497,830,46,3,19.33
2498,830,66,3,57.77
2499,830,55,3,230.04
2500,831,92,1,411.13
2501,831,1,3,822.54
2502,831,85,3,1224.78
2503,831,50,2,743.32
2504,832,68,4,1056.52
2505,832,56,4,76.91
2506,832,93,2,987.33
2507,832,61,1,1057.75
2508,833,98,2,149.52
2509,833,32,4,271.93
2510,833,14,4,955.7
2511,834,49,4,1232.22
2512,834,24,3,1458.23
2513,834,91,4,379.54
2514,834,2,1,262.26
2515,834,91,2,379.54
2516,835,22,4,373.88
2517,835,10,1,687.59
2518,835,36,3,713.4
2519,835,15,3,220.24
2520,836,44,2,539.43
2521,836,39,1,365.89
2522,836,10,2,687.59
2523,837,26,1,1461.16
2524,837,85,3,1224.78
2525,837,82,3,1021.18
2526,838,96,2,314.66
2527,838,7,4,392.6
2528,838,93,2,987.33
2529,839,31,4,1462.02
2530,839,97,2,960.5
2531,839,54,4,1449.81
2532,840,78,2,209.31
2533,841,14,2,955.7
2534,841,34,1,792.08
2535,841,20,1,277.83
2536,841,70,1,864.43
2537,841,86,3,1381.52
2538,842,32,1,271.93
2539,842,42,2,147.54
2540,842,98,4,149.52
2541,842,36,2,713.4
2542,843,22,4,373.88
2543,843,35,3,1298.53
2544,843,86,3,1381.52
2545,843,52,2,131.55
2546,843,3,1,529.32
2547,844,14,4,955.7
2548,844,39,3,365.89
2549,844,46,2,19.33
2550,844,71,3,858.21
2551,844,71,1,858.21
2552,845,6,2,109.59
2553,845,14,4,955.7
2554,845,37,2,802.02
2555,845,5,4,719.57
2556,845,56,4,76.91
2557,846,96,4,314.66
2558,846,97,1,960.5
2559,847,73,2,1283.18
2560,847,83,4,496.83
2561,847,89,1,594.16
2562,848,38,1,90.95
2563,848,83,3,496.83
2564,849,52,4,131.55
2565,850,31,4,1462.02
2566,851,79,4,829.66
2567,852,56,4,76.91
2568,853,83,1,496.83
2569,853,98,2,149.52
2570,854,70,4,864.43
2571,854,100,3,1177.69
2572,854,73,1,1283.18
2573,854,49,3,1232.22
2574,855,42,3,147.54
2575,856,51,2,433.53
2576,857,69,2,1286.9
2577,858,77,1,110.23
2578,858,73,4,1283.18
2579,858,50,3,743.32
2580,858,33,4,1381.39
2581,858,70,1,864.43
2582,859,85,3,1224.78
2583,859,43,2,1120.02
2584,860,12,3,293.4
2585,860,66,1,57.77
2586,860,40,3,583.25
2587,860,8,4,1075.83
2588,861,85,2,1224.78
2589,861,69,3,1286.9
2590,861,54,1,1449.81
2591,861,23,3,1193.2
2592,861,76,3,1420.86
2593,862,96,4,314.66
2594,862,59,2,445.2
2595,862,52,4,131.55
2596,862,42,3,147.54
2597,862,36,4,713.4
2598,863,94,3,663.29
2599,863,85,3,1224.78
2600,863,93,1,987.33
2601,864,72,4,876.35
2602,864,44,4,539.43
2603,864,99,2,1478.11
2604,865,12,1,293.4
2605,865,100,1,1177.69
2606,865,90,4,550.88
2607,866,100,1,1177.69
2608,866,96,3,314.66
2609,866,86,4,1381.52
2610,867,100,2,1177.69
2611,867,50,4,743.32
2612,867,29,2,555.59
2613,867,23,4,1193.2
2614,867,81,4,1235.61
2615,868,43,3,1120.02
2616,869,71,3,858.21
2617,869,65,2,192.03
2618,870,24,1,1458.23
2619,870,60,1,122.87
2620,870,34,3,792.08
2621,870,4,2,1334.63
2622,871,23,4,1193.2
2623,871,14,3,955.7
2624,871,40,4,583.25
2625,872,10,3,687.59
2626,872,31,2,1462.02
2627,873,18,2,1086.85
2628,873,33,1,1381.39
2629,874,77,1,110.23
2630,874,24,4,1458.23
2631,875,56,1,76.91
2632,875,16,1,875.71
2633,875,49,1,1232.22
2634,875,27,4,915.9
2635,876,29,2,555.59
2636,876,36,1,713.4
2637,876,71,4,858.21
2638,876,12,3,293.4
2639,877,89,2,594.16
2640,877,76,3,1420.86
2641,877,91,1,379.54
2642,878,21,3,949.61
2643,878,94,2,663.29
2644,878,14,4,955.7
2645,878,94,2,663.29
2646,879,84,2,1171.33
2647,880,71,4,858.21
2648,880,35,3,1298.53
2649,881,51,4,433.53
2650,881,27,1,915.9
2651,882,48,2,886.62
2652,882,88,3,777.55
2653,882,86,2,1381.52
2654,883,47,4,1314.07
2655,883,94,2,663.29
2656,883,2,3,262.26
2657,884,10,1,687.59
2658,884,93,3,987.33
2659,885,6,1,109.59
2660,886,61,4,1057.75
2661,886,91,3,379.54
2662,887,51,3,433.53
2663,887,23,1,1193.2
2664,888,38,2,90.95
2665,889,43,3,1120.02
2666,889,10,1,687.59
2667,889,42,4,147.54
2668,889,55,2,230.04
2669,889,99,2,1478.11
2670,890,53,2,771.22
2671,890,27,4,915.9
2672,890,2,4,262.26
2673,891,99,1,1478.11
2674,891,37,1,802.02
2675,891,79,3,829.66
2676,892,23,3,1193.2
2677,892,95,3,1065.27
2678,892,51,2,433.53
2679,893,18,2,1086.85
2680,893,18,2,1086.85
2681,894,33,2,1381.39
2682,894,28,1,48.98
2683,895,87,4,1336.78
2684,895,67,3,555.08
2685,895,70,2,864.43
2686,896,85,1,1224.78
2687,896,83,2,496.83
2688,896,21,3,949.61
2689,896,29,1,555.59
2690,897,72,3,876.35
2691,897,36,3,713.4
2692,898,96,4,314.66
2693,898,9,2,16.58
2694,898,56,3,76.91
2695,899,3,1,529.32
2696,899,10,2,687.59
2697,899,97,4,960.5
2698,899,61,1,1057.75
2699,899,92,2,411.13
2700,900,44,1,539.43
2701,900,34,4,792.08
2702,900,20,1,277.83
2703,900,29,4,555.59
2704,901,17,3,818.73
2705,902,6,1,109.59
2706,902,38,2,90.95
2707,902,3,2,529.32
2708,903,78,1,209.31
2709,903,18,3,1086.85
2710,903,68,4,1056.52
2711,904,95,1,1065.27
2712,904,27,2,915.9
2713,904,84,4,1171.33
2714,904,13,3,858.62
2715,905,5,3,719.57
2716,905,80,3,886.4
2717,905,31,2,1462.02
2718,906,35,2,1298.53
2719,907,41,4,513.61
2720,908,48,2,886.62
2721,908,58,4,926.96
2722,908,5,3,719.57
2723,908,6,3,109.59
2724,908,62,2,885.44
2725,909,67,3,555.08
2726,909,86,1,1381.52
2727,909,44,2,539.43
2728,909,1,2,822.54
2729,910,98,4,149.52
2730,911,57,2,1421.61
2731,911,79,4,829.66
2732,911,17,4,818.73
2733,911,6,3,109.59
2734,911,82,4,1021.18
2735,912,27,4,915.9
2736,912,51,1,433.53
2737,912,16,1,875.71
2738,913,54,1,1449.81
2739,913,100,3,1177.69
2740,913,17,2,818.73
2741,914,91,3,379.54
2742,914,73,4,1283.18
2743,915,33,2,1381.39
2744,915,63,1,424.48
2745,916,21,4,949.61
2746,917,71,2,858.21
2747,917,87,3,1336.78
2748,917,25,3,624.58
2749,918,13,2,858.62
2750,918,15,3,220.24
2751,918,58,3,926.96
2752,919,40,3,583.25
2753,920,48,2,886.62
2754,921,100,3,1177.69
2755,922,98,2,149.52
2756,922,1,4,822.54
2757,923,18,1,1086.85
2758,924,68,4,1056.52
2759,924,5,1,719.57
2760,924,62,3,885.44
2761,925,92,2,411.13
2762,925,37,1,802.02
2763,925,8,1,1075.83
2764,926,97,4,960.5
2765,926,98,2,149.52
2766,926,8,1,1075.83
2767,926,72,3,876.35
2768,926,56,1,76.91
2769,927,69,4,1286.9
2770,927,91,4,379.54
2771,927,90,1,550.88
2772,927,99,3,1478.11
2773,927,47,1,1314.07
2774,928,44,2,539.43
2775,928,74,2,1039.11
2776,929,8,1,1075.83
2777,929,64,1,201.36
2778,929,85,4,1224.78
2779,930,10,1,687.59
2780,930,37,3,802.02
2781,930,29,1,555.59
2782,930,71,4,858.21
2783,930,9,1,16.58
2784,931,97,4,960.5
2785,931,14,4,955.7
2786,932,35,2,1298.53
2787,932,59,2,445.2
2788,932,34,4,792.08
2789,932,15,1,220.24
2790,932,63,3,424.48
2791,933,49,3,1232.22
2792,933,27,2,915.9
2793,933,94,4,663.29
2794,933,51,3,433.53
2795,934,98,3,149.52
2796,934,56,3,76.91
2797,934,97,2,960.5
2798,934,28,3,48.98
2799,935,100,4,1177.69
2800,935,25,1,624.58
2801,935,77,1,110.23
2802,936,13,2,858.62
2803,936,45,2,1376.17
2804,936,40,4,583.25
2805,936,76,3,1420.86
2806,937,99,2,1478.11
2807,937,79,1,829.66
2808,938,52,3,131.55
2809,938,61,1,1057.75
2810,938,33,3,1381.39
2811,938,14,3,955.7
2812,938,88,3,777.55
2813,939,87,1,1336.78
2814,940,2,2,262.26
2815,940,77,2,110.23
2816,940,87,4,1336.78
2817,940,83,2,496.83
2818,941,31,3,1462.02
2819,942,74,2,1039.11
2820,942,5,3,719.57
2821,942,19,2,1185.56
2822,943,33,1,1381.39
2823,943,52,2,131.55
2824,943,7,4,392.6
2825,943,22,2,373.88
2826,944,31,3,1462.02
2827,944,97,2,960.5
2828,944,43,1,1120.02
2829,944,50,3,743.32
2830,944,85,4,1224.78
2831,945,60,2,122.87
2832,945,52,1,131.55
2833,945,65,4,192.03
2834,946,7,2,392.6
2835,946,68,2,1056.52
2836,946,2,3,262.26
2837,946,95,2,1065.27
2838,946,87,2,1336.78
2839,947,7,1,392.6
2840,947,70,2,864.43
2841,947,50,1,743.32
2842,947,65,2,192.03
2843,947,47,1,1314.07
2844,948,52,4,131.55
2845,949,96,1,314.66
2846,949,76,1,1420.86
2847,949,63,4,424.48
2848,949,54,4,1449.81
2849,950,94,1,663.29
2850,950,55,1,230.04
2851,950,69,3,1286.9
2852,951,23,2,1193.2
2853,951,20,2,277.83
2854,951,16,2,875.71
2855,951,47,4,1314.07
2856,951,89,3,594.16
2857,952,80,2,886.4
2858,952,50,3,743.32
2859,953,92,2,411.13
2860,953,2,4,262.26
2861,954,84,3,1171.33
2862,954,62,2,885.44
2863,954,29,1,555.59
2864,954,83,1,496.83
2865,955,47,2,1314.07
2866,956,46,4,19.33
2867,956,51,2,433.53
2868,956,42,3,147.54
2869,956,9,4,16.58
2870,956,20,3,277.83
2871,957,84,2,1171.33
2872,957,99,4,1478.11
2873,957,12,3,293.4
2874,957,59,3,445.2
2875,957,61,2,1057.75
2876,958,39,3,365.89
2877,958,50,4,743.32
2878,959,21,3,949.61
2879,959,72,4,876.35
2880,959,86,1,1381.52
2881,959,15,2,220.24
2882,960,50,4,743.32
2883,961,59,3,445.2
2884,961,66,3,57.77
2885,961,58,3,926.96
2886,962,46,1,19.33
2887,962,24,4,1458.23
2888,963,67,2,555.08
2889,963,92,3,411.13
2890,964,11,1,523.95
2891,965,51,3,433.53
2892,965,67,2,555.08
2893,965,88,3,777.55
2894,965,64,4,201.36
2895,965,40,2,583.25
2896,966,91,2,379.54
2897,966,55,4,230.04
2898,966,53,1,771.22
2899,966,85,1,1224.78
2900,966,41,4,513.61
2901,967,24,1,1458.23
2902,967,60,2,122.87
2903,967,18,4,1086.85
2904,967,26,2,1461.16
2905,968,100,2,1177.69
2906,968,36,3,713.4
2907,968,95,4,1065.27
2908,969,86,4,1381.52
2909,969,99,4,1478.11
2910,969,38,1,90.95
2911,970,59,3,445.2
2912,970,62,3,885.44
2913,970,41,1,513.61
2914,970,55,4,230.04
2915,970,97,4,960.5
2916,971,59,1,445.2
2917,971,19,3,1185.56
2918,971,62,3,885.44
2919,972,16,2,875.71
2920,972,50,4,743.32
2921,972,23,3,1193.2
2922,972,35,4,1298.53
2923,972,80,2,886.4
2924,973,10,3,687.59
2925,973,55,4,230.04
2926,973,8,4,1075.83
2927,973,36,2,713.4
2928,973,27,2,915.9
2929,974,22,3,373.88
2930,974,71,1,858.21
2931,974,32,4,271.93
2932,974,53,3,771.22
2933,975,98,1,149.52
2934,975,84,2,1171.33
2935,975,46,3,19.33
2936,975,59,4,445.2
2937,976,67,4,555.08
2938,977,51,4,433.53
2939,977,50,1,743.32
2940,977,83,3,496.83
2941,977,42,1,147.54
2942,977,18,4,1086.85
2943,978,66,2,57.77
2944,978,49,3,1232.22
2945,978,82,2,1021.18
2946,978,75,3,882.53
2947,978,53,1,771.22
2948,979,20,2,277.83
2949,980,1,4,822.54
2950,981,42,1,147.54
2951,982,13,3,858.62
2952,982,87,4,1336.78
2953,982,56,1,76.91
2954,982,59,1,445.2
2955,982,16,1,875.71
2956,983,34,2,792.08
2957,983,37,3,802.02
2958,983,95,3,1065.27
2959,983,45,3,1376.17
2960,984,25,3,624.58
2961,984,95,4,1065.27
2962,984,31,3,1462.02
2963,984,44,3,539.43
2964,984,41,3,513.61
2965,985,16,1,875.71
2966,985,53,3,771.22
2967,985,22,1,373.88
2968,985,9,3,16.58
2969,986,87,1,1336.78
2970,986,69,3,1286.9
2971,986,34,1,792.08
2972,986,15,1,220.24
2973,986,93,4,987.33
2974,987,36,4,713.4
2975,987,22,3,373.88
2976,987,52,2,131.55
2977,987,61,4,1057.75
2978,988,67,2,555.08
2979,988,46,3,19.33
2980,988,60,3,122.87
2981,988,75,2,882.53
2982,988,17,4,818.73
2983,989,16,2,875.71
2984,989,58,2,926.96
2985,989,15,1,220.24
2986,989,39,2,365.89
2987,990,45,3,1376.17
2988,990,40,4,583.25
2989,990,36,4,713.4
2990,991,67,1,555.08
2991,991,39,1,365.89
2992,991,3,3,529.32
2993,991,14,1,955.7
2994,991,22,4,373.88
2995,992,4,4,1334.63
2996,992,36,1,713.4
2997,992,100,2,1177.69
2998,992,5,4,719.57
2999,992,75,3,882.53
3000,993,19,1,1185.56
3001,994,18,4,1086.85
3002,995,27,1,915.9
3003,995,2,2,262.26
3004,995,3,2,529.32
3005,995,48,4,886.62
3006,995,10,3,687.59
3007,996,50,4,743.32
3008,997,67,1,555.08
3009,997,90,1,550.88
3010,997,55,1,230.04
3011,998,38,1,90.95
3012,998,95,1,1065.27
3013,998,100,3,1177.69
3014,998,53,4,771.22
3015,998,98,2,149.52
3016,999,20,4,277.83
3017,1000,67,3,555.08
3018,1000,42,1,147.54
